new.sp,old.name
Fridericia candicans,Arrabidaea candicans
Fridericia chica,Arrabidaea chica
Fridericia florida,Arrabidaea florida
Fridericia patellifera,Arrabidaea patellifera
Fridericia schumanniana,Arrabidaea verrucosa
Bronwenia cornifolia,Banisteriopsis cornifolia
Tanaecium tetragonolobum,Ceratophytum tetragonolobum
Chomelia tenuiflora,Chomelia barbellata
Bignonia binata,Clytostoma binatum
Coccoloba excelsa,Coccoloba parimensis
Bignonia aequinoctialis,Cydista aequinoctialis
Cymbosema roseum,Dioclea rosea
Entada rheedii,Entada monostachya
Epidendrum ibaguense,Epidendrum decipiens
Pinochia peninsularis,Forsteronia peninsularis
Forsteronia acouci,Forsteronia viridescens
Dolichandra unguis-cati,Macfadyena unguis-cati
Machaerium arboreum,Machaerium pittieri
Machaerium salvadorense,Machaerium riparium
Pachyptera kerere,Mansoa kerere
Adelphia hiraea,Mascagnia hiraea
Epipremnum pinnatum,Monstera dilacerata
Tanaecium pyramidatum,Paragonia pyramidata
Bignonia corymbosa,Phryganocydia corymbosa
Piper marginatum,Piper aristolochiaefolium
Amphilophium crucigerum,Pithecoctenium crucigerum
Acianthera verecunda,Pleurothallis verecunda
Prestonia trifida,Prestonia obovata
Gurania bignoniacea,Psiguria bignoniacea
Smilax purhampuy,Smilax panamensis
Sobralia decora,Sobralia fenzliana
Sobralia bletiae,Sobralia suaveolens
Strychnos bredemeyeri,Strychnos darienensis
Urera simplex,Urera eggersii
Vriesea sanguinolenta,Werauhia sanguinolenta
Combretum indicum,Quisqualis indica
Hewittia malabarica,Hewittia sublobata
Ipomoea marginata,Ipomoea sepiaria
Canavalia africana,Canavalia virosa
Tiliacora racemosa,Tiliacora acuminata
Tinospora sinensis,Tinospora cordifolia
Cyphostemma adenopodum,Cissus adenopoda
Cayratia gracilis,Cissus gracilis
Caesalpinia benthamiana,Mezoneuron benthamianum
Ritchiea capparoides,Ritchiea longipedicellata
Agelaea pentagyna,Agelaea obliqua
Lagenaria breviflora,Adenopus breviflorus
Entada rheedii,Entada pursaetha
Periploca nigrescens,Parquetina nigrescens
Agelaea pentagyna,Agelaea nitida
Agelaea pentagyna,Agelaea obliqua
Baissea baillonii,Baissea breviloba
Keetia hispida,Canthium hispidum
Loeseneriella africana,Hippocratea africana
Pristimera plumbea,Hippocratea plumbea
Cissus javana,Cissus sicyoides
Prosthechea fragrans,Epidendrum fragrans
Dinema polybulbon,Epidendrum polybulbon
Fischeria scandens,Fischeria crispiflora
Camaridium vestitum,Maxillaria purpurea
Philodendron hederaceum,Philodendron scandens
Specklinia corniculata,Pleurothallis corniculata
Stelis multirostris,Pleurothallis racemiflora
Stelis ophioglossoides,Stelis trigoniflora
Melothria pendula,Melothria guadalupensis
Fimbristylis ovata,Abildgaardia ovata
Acalypha aristata,Acalypha arvensis
Aciotis acuminifolia,Aciotis dichotoma
Aciotis indecora,Aciotis laxa
Herbertia tigridioides,Alophia tigridioides
Andropogon carinatus,Andropogon sanlorenzanus
Conchocarpus silvestris,Angostura silvestris
Elodea granatensis,Apalanthe granatensis
Aristida circinalis,Aristida succedanea
Altoparadisium scabrum,Arthropogon scaber
Aspilia leucoglossa,Aspilia vieirae
Asplenium cuspidatum,Asplenium fragrans
Asplenium stoloniferum,Asplenium gilliesii
Asplenium harpeodes,Asplenium jucundum
Athyrium filix-femina,Athyrium dombeyi
Axonopus siccus,Axonopus barbigerus
Bolbitis semipinnatifida,Bolbitis aliena
Spermacoce brownii,Borreria brownii
Spermacoce cupularis,Borreria cupularis
Spermacoce dasycephala,Borreria dasycephala
Spermacoce limae,Borreria limae
Spermacoce multiflora,Borreria multiflora
Spermacoce ocymifolia,Borreria ocymifolia
Spermacoce pulchristipula,Borreria pulchristipula
Spermacoce scabiosoides,Borreria scabiosoides
Brassica rapa,Brassica campestris
Bromus catharticus,Bromus bolivianus
Bromus lanatus,Bromus pflanzii
Caiophora chuquitensis,Caiophora macrocarpa
Calandrinia ciliata,Calandrinia caulescens
Talinum fruticosum,Calandrinia pachypoda
Capparidastrum humile,Capparis humilis
Cardamine bonariensis,Cardamine axillaris
Mastigostyla boliviensis,Cardenanthus boliviensis
Mastigostyla longituba,Cardenanthus longitubus
Mastigostyla orurensis,Cardenanthus orurensis
Mastigostyla tunariensis,Cardenanthus tunariensis
Carex decidua,Carex brehmeri
Cenchrus spinifex,Cenchrus incertus
Euphorbia berteroana,Chamaesyce berteroana
Euphorbia hypericifolia,Chamaesyce boliviana
Euphorbia potentilloides,Chamaesyce caecorum
Euphorbia hirta,Chamaesyce hirta
Euphorbia hypericifolia,Chamaesyce hypericifolia
Euphorbia hyssopifolia,Chamaesyce hyssopifolia
Euphorbia lasiocarpa,Chamaesyce lasiocarpa
Euphorbia maculata,Chamaesyce maculata
Euphorbia meyeniana,Chamaesyce meyeniana
Euphorbia nutans,Chamaesyce nutans
Euphorbia ophthalmica,Chamaesyce ophthalmica
Euphorbia potentilloides,Chamaesyce potentilloides
Euphorbia prostrata,Chamaesyce prostrata
Euphorbia serpens,Chamaesyce serpens
Euphorbia thymifolia,Chamaesyce thymifolia
Dysphania ambrosioides,Chenopodium ambrosioides
Chloris elata,Chloris dandyana
Chrysanthellum indicum,Chrysanthellum tuberculatum
Coccocypselum hirsutum,Coccocypselum brevipetiolatum
Erigeron bonariensis,Conyza bonariensis
Corchorus orinocensis,Corchorus argutus
Cremolobus chilensis,Cremolobus parviflorus
Astraea lobata,Croton lobatus
Larentia linearis,Cypella linearis
Hesperoxiphion peruvianum,Cypella peruviana
Pycreus bipartitus,Cyperus bipartitus
Pycreus flavescens,Cyperus flavescens
Cyperus odoratus,Cyperus flavicomus
Pycreus lanceolatus,Cyperus lanceolatus
Pycreus megapotamicus,Cyperus megapotamicus
Pycreus unioloides,Cyperus unioloides
Descurainia myriophylla,Descurainia pulcherrima
Desmodium limense,Desmodium mandoni
Calamagrostis rosea,Deyeuxia colorata
Calamagrostis spicigera,Deyeuxia spicigera
Calamagrostis heterophylla,Deyeuxia swallenii
Calamagrostis tarmensis,Deyeuxia tarmensis
Calamagrostis vicunarum,Deyeuxia vicunarum
Calamagrostis violacea,Deyeuxia violacea
Calamagrostis viridiflavescens,Deyeuxia viridiflavescens
Diplacrum capitatum,Diplacrum longifolium
Diplazium remotum,Diplazium yungense
Draba aizoides,Draba affinis
Eichhornia paniculata,Eichhornia meyeri
Eleocharis crinalis,Eleocharis brehmeriana
Eleocharis exigua,Eleocharis radicans
Eragrostis japonica,Eragrostis glomerata
Brayopsis diapensioides,Eudema diapensioides
Euphorbia viridis,Euphorbia mandoniana
Fosterella albicans,Fosterella fuentesii
Fosterella weddelliana,Fosterella nowickii
Belloa erythractis,Gamochaeta erythractis
Gentiana sedifolia,Gentiana podocarpa
Gentianella multicaulis,Gentianella achalensis
Geophila repens,Geophila gracilis
Geranium maculatum,Geranium album
Geum magellanicum,Geum chiloense
Exhalimolobos pazensis,Halimolobos adpressa
Exhalimolobos weddellii,Halimolobos montanus
Exhalimolobos weddellii,Halimolobos weddellii
Oldenlandia salzmannii,Hedyotis salzmannii
Spermacoce ocymifolia,Hemidiodia ocymifolia
Indigofera microcarpa,Indigofera sabulicola
Stipa media,Jarava media
Justicia asclepiadea,Justicia alboreticulata
Justicia glaziovii,Justicia velascana
Alchemilla bipinnatifida,Lachemilla bipinnatifida
Alchemilla frigida,Lachemilla frigida
Alchemilla grisebachiana,Lachemilla grisebachiana
Alchemilla pinnata,Lachemilla pinnata
Alchemilla vulcanica,Lachemilla vulcanica
Lasiacis maculata,Lasiacis sorghoidea
Lepidium pubescens,Lepidium demissum
Lepidium pubescens,Lepidium scabrifructum
Lepidium meyenii,Lepidium weddellii
Digitaria sanguinalis,Leptochloa fascicularis
Physaria mendocina,Lesquerella mendocina
Chrysolaena desertorum,Lessingianthus desertorum
Triglochin scilloides,Lilaea scilloides
Lipocarpha chinensis,Lipocarpha humboldtiana
Lepidagathis sessilifolia,Lophostachys pubiflora
Lupinus subacaulis,Lupinus chilensis
Lupinus condensiflorus,Lupinus holwayorum
Mandevilla longiflora,Macrosiphonia longiflora
Mitracarpus hirtus,Mitracarpus villosus
Muhlenbergia rigida,Muhlenbergia holwayorum
Muhlenbergia ligularis,Muhlenbergia minuscula
Oncidium micklowii,Odontoglossum micklowii
Oncidium tenuifolium,Odontoglossum tenuifolium
Parodiolyra micrantha,Olyra micrantha
Homolepis glutinosa,Panicum glutinosum
Steinchisma laxum,Panicum laxum
Paspalum commune,Paspalum collinum
Paspalum trichophyllum,Paspalum humigenum
Paspalum guenoarum,Paspalum kempffii
Paspalum inconstans,Paspalum lepidum
Paspalum denticulatum,Paspalum lividum
Paspalum guenoarum,Paspalum macedoi
Paspalum psammophilum,Paspalum prostratum
Paspalum lachneum,Paspalum verrucosum
Peperomia acuminata,Peperomia larecajana
Peperomia rotundata,Peperomia olens
Peperomia pseudopereskiifolia,Peperomia perlongipes
Cypella oreophila,Phalocallis oreophila
Acianthera discophylla,Pleurothallis discophylla
Muraltia filiformis,Polygala filiformis
Persicaria acuminata,Polygonum acuminatum
Smallanthus riparius,Polymnia riparia
Smallanthus siegesbeckius,Polymnia siegesbeckia
Portulaca perennis,Portulaca andicola
Ananas sagenaria,Pseudananas sagenarius
Margaritopsis boliviana,Psychotria boliviana
Rhynchospora caracasana,Rhynchospora andina
Rhynchospora spruceana,Rhynchospora graminea
Rhynchospora vulcani,Rhynchospora lechleri
Rhynchospora globosa,Rhynchospora loefgrenii
Rhynchospora rugosa,Rhynchospora pungens
Rhynchospora divaricata,Rhynchospora trichodes
Nasturtium officinale,Rorippa nasturtium-aquaticum
Ruellia geminiflora,Ruellia elliptica
Ruellia brevifolia,Ruellia graecizans
Saccharum villosum,Saccharum trinii
Comparettia newyorkorum,Scelochilus newyorkorum
Schizachyrium condensatum,Schizachyrium microstachyum
Phylloscirpus deserticola,Scirpus deserticola
Scleria gaertneri,Scleria melaleuca
Microstachys bidentata,Sebastiania bidentata
Microstachys corniculata,Sebastiania corniculata
Gymnanthes glandulosa,Sebastiania glandulosa
Microstachys hispida,Sebastiania hispida
Sesamum indicum,Sesamum orientale
Sesbania herbacea,Sesbania exaltata
Pennisetum glaucum,Setaria glauca
Sida linifolia,Sida linearifolia
Brayopsis calycina,Sisymbrium calycinum
Rorippa mandonii,Sisymbrium mandonii
Mostacillastrum orbignyanum,Sisymbrium orbignyanum
Weberbauera spathulifolia,Sisymbrium orophilum
Weberbauera peruviana,Sisymbrium peruvianum
Polypsecadium rusbyi,Sisymbrium rusbyi
Weberbauera spathulifolia,Sisymbrium septaceum
Sisyrinchium palmifolium,Sisyrinchium macrocephalum
Solanum aloysiifolium,Solanum lorentzii
Spermacoce glabra,Spermacoceodes glabrum
Cypella mandonii,Sphenostigma mandonii
Lethia umbellata,Sphenostigma umbellatum
Sticherus pruinosus,Sticherus penniger
Nassella brachyphylla,Stipa brachyphylla
Nassella mucronata,Stipa mucronata
Tagetes erecta,Tagetes patula
Alophia drummondii,Tigridia bracteolata
Cyperus odoratus,Torulinium odoratum
Triglochin maritima,Triglochin concinna
Valeriana mandonii,Valeriana andina
Vellozia alutacea,Vellozia variabilis
Gymnanthemum theophrastifolium,Vernonia macrophylla
Tagetes praetermissa,Vilobia praetermissa
Weberbauera colchaguensis,Weberbauera pusilla
Aspilia attenuata,Wedelia attenuata
Aspilia aurantiaca,Wedelia aurantiaca
Aspilia foliacea,Wedelia elliptica
Aspilia floribunda,Wedelia floribunda
Aspilia leucoglossa,Wedelia leucoglossa
Aspilia silphioides,Wedelia silphioides
Tilesia baccata,Wulffia baccata
Fimbristylis ovata,Abildgaardia ovata
Acalypha aristata,Acalypha arvensis
Aciotis acuminifolia,Aciotis dichotoma
Aciotis indecora,Aciotis laxa
Herbertia tigridioides,Alophia tigridioides
Andropogon carinatus,Andropogon sanlorenzanus
Conchocarpus silvestris,Angostura silvestris
Elodea granatensis,Apalanthe granatensis
Aristida circinalis,Aristida succedanea
Altoparadisium scabrum,Arthropogon scaber
Aspilia leucoglossa,Aspilia vieirae
Asplenium cuspidatum,Asplenium fragrans
Asplenium stoloniferum,Asplenium gilliesii
Asplenium harpeodes,Asplenium jucundum
Athyrium filix-femina,Athyrium dombeyi
Axonopus siccus,Axonopus barbigerus
Bolbitis semipinnatifida,Bolbitis aliena
Spermacoce brownii,Borreria brownii
Spermacoce cupularis,Borreria cupularis
Spermacoce dasycephala,Borreria dasycephala
Spermacoce limae,Borreria limae
Spermacoce multiflora,Borreria multiflora
Spermacoce ocymifolia,Borreria ocymifolia
Spermacoce pulchristipula,Borreria pulchristipula
Spermacoce scabiosoides,Borreria scabiosoides
Brassica rapa,Brassica campestris
Bromus catharticus,Bromus bolivianus
Bromus lanatus,Bromus pflanzii
Caiophora chuquitensis,Caiophora macrocarpa
Calandrinia ciliata,Calandrinia caulescens
Talinum fruticosum,Calandrinia pachypoda
Capparidastrum humile,Capparis humilis
Cardamine bonariensis,Cardamine axillaris
Mastigostyla boliviensis,Cardenanthus boliviensis
Mastigostyla longituba,Cardenanthus longitubus
Mastigostyla orurensis,Cardenanthus orurensis
Mastigostyla tunariensis,Cardenanthus tunariensis
Carex decidua,Carex brehmeri
Cenchrus spinifex,Cenchrus incertus
Euphorbia berteroana,Chamaesyce berteroana
Euphorbia hypericifolia,Chamaesyce boliviana
Euphorbia potentilloides,Chamaesyce caecorum
Euphorbia hirta,Chamaesyce hirta
Euphorbia hypericifolia,Chamaesyce hypericifolia
Euphorbia hyssopifolia,Chamaesyce hyssopifolia
Euphorbia lasiocarpa,Chamaesyce lasiocarpa
Euphorbia maculata,Chamaesyce maculata
Euphorbia meyeniana,Chamaesyce meyeniana
Euphorbia nutans,Chamaesyce nutans
Euphorbia ophthalmica,Chamaesyce ophthalmica
Euphorbia potentilloides,Chamaesyce potentilloides
Euphorbia prostrata,Chamaesyce prostrata
Euphorbia serpens,Chamaesyce serpens
Euphorbia thymifolia,Chamaesyce thymifolia
Dysphania ambrosioides,Chenopodium ambrosioides
Chloris elata,Chloris dandyana
Chrysanthellum indicum,Chrysanthellum tuberculatum
Coccocypselum hirsutum,Coccocypselum brevipetiolatum
Erigeron bonariensis,Conyza bonariensis
Corchorus orinocensis,Corchorus argutus
Cremolobus chilensis,Cremolobus parviflorus
Astraea lobata,Croton lobatus
Larentia linearis,Cypella linearis
Hesperoxiphion peruvianum,Cypella peruviana
Pycreus bipartitus,Cyperus bipartitus
Pycreus flavescens,Cyperus flavescens
Cyperus odoratus,Cyperus flavicomus
Pycreus lanceolatus,Cyperus lanceolatus
Pycreus megapotamicus,Cyperus megapotamicus
Pycreus unioloides,Cyperus unioloides
Descurainia myriophylla,Descurainia pulcherrima
Desmodium limense,Desmodium mandoni
Calamagrostis rosea,Deyeuxia colorata
Calamagrostis spicigera,Deyeuxia spicigera
Calamagrostis heterophylla,Deyeuxia swallenii
Calamagrostis tarmensis,Deyeuxia tarmensis
Calamagrostis vicunarum,Deyeuxia vicunarum
Calamagrostis violacea,Deyeuxia violacea
Calamagrostis viridiflavescens,Deyeuxia viridiflavescens
Diplacrum capitatum,Diplacrum longifolium
Diplazium remotum,Diplazium yungense
Draba aizoides,Draba affinis
Eichhornia paniculata,Eichhornia meyeri
Eleocharis crinalis,Eleocharis brehmeriana
Eleocharis exigua,Eleocharis radicans
Eragrostis japonica,Eragrostis glomerata
Brayopsis diapensioides,Eudema diapensioides
Euphorbia viridis,Euphorbia mandoniana
Fosterella albicans,Fosterella fuentesii
Fosterella weddelliana,Fosterella nowickii
Belloa erythractis,Gamochaeta erythractis
Gentiana sedifolia,Gentiana podocarpa
Gentianella multicaulis,Gentianella achalensis
Geophila repens,Geophila gracilis
Geranium maculatum,Geranium album
Geum magellanicum,Geum chiloense
Exhalimolobos pazensis,Halimolobos adpressa
Exhalimolobos weddellii,Halimolobos montanus
Exhalimolobos weddellii,Halimolobos weddellii
Oldenlandia salzmannii,Hedyotis salzmannii
Spermacoce ocymifolia,Hemidiodia ocymifolia
Indigofera microcarpa,Indigofera sabulicola
Stipa media,Jarava media
Justicia asclepiadea,Justicia alboreticulata
Justicia glaziovii,Justicia velascana
Alchemilla bipinnatifida,Lachemilla bipinnatifida
Alchemilla frigida,Lachemilla frigida
Alchemilla grisebachiana,Lachemilla grisebachiana
Alchemilla pinnata,Lachemilla pinnata
Alchemilla vulcanica,Lachemilla vulcanica
Lasiacis maculata,Lasiacis sorghoidea
Lepidium pubescens,Lepidium demissum
Lepidium pubescens,Lepidium scabrifructum
Lepidium meyenii,Lepidium weddellii
Digitaria sanguinalis,Leptochloa fascicularis
Physaria mendocina,Lesquerella mendocina
Chrysolaena desertorum,Lessingianthus desertorum
Triglochin scilloides,Lilaea scilloides
Lipocarpha chinensis,Lipocarpha humboldtiana
Lepidagathis sessilifolia,Lophostachys pubiflora
Lupinus subacaulis,Lupinus chilensis
Lupinus condensiflorus,Lupinus holwayorum
Mandevilla longiflora,Macrosiphonia longiflora
Mitracarpus hirtus,Mitracarpus villosus
Muhlenbergia rigida,Muhlenbergia holwayorum
Muhlenbergia ligularis,Muhlenbergia minuscula
Oncidium micklowii,Odontoglossum micklowii
Oncidium tenuifolium,Odontoglossum tenuifolium
Parodiolyra micrantha,Olyra micrantha
Homolepis glutinosa,Panicum glutinosum
Steinchisma laxum,Panicum laxum
Paspalum commune,Paspalum collinum
Paspalum trichophyllum,Paspalum humigenum
Paspalum guenoarum,Paspalum kempffii
Paspalum inconstans,Paspalum lepidum
Paspalum denticulatum,Paspalum lividum
Paspalum guenoarum,Paspalum macedoi
Paspalum psammophilum,Paspalum prostratum
Paspalum lachneum,Paspalum verrucosum
Peperomia acuminata,Peperomia larecajana
Peperomia rotundata,Peperomia olens
Peperomia pseudopereskiifolia,Peperomia perlongipes
Cypella oreophila,Phalocallis oreophila
Acianthera discophylla,Pleurothallis discophylla
Muraltia filiformis,Polygala filiformis
Persicaria acuminata,Polygonum acuminatum
Smallanthus riparius,Polymnia riparia
Smallanthus siegesbeckius,Polymnia siegesbeckia
Portulaca perennis,Portulaca andicola
Ananas sagenaria,Pseudananas sagenarius
Margaritopsis boliviana,Psychotria boliviana
Rhynchospora caracasana,Rhynchospora andina
Rhynchospora spruceana,Rhynchospora graminea
Rhynchospora vulcani,Rhynchospora lechleri
Rhynchospora globosa,Rhynchospora loefgrenii
Rhynchospora rugosa,Rhynchospora pungens
Rhynchospora divaricata,Rhynchospora trichodes
Nasturtium officinale,Rorippa nasturtium-aquaticum
Ruellia geminiflora,Ruellia elliptica
Ruellia brevifolia,Ruellia graecizans
Saccharum villosum,Saccharum trinii
Comparettia newyorkorum,Scelochilus newyorkorum
Schizachyrium condensatum,Schizachyrium microstachyum
Phylloscirpus deserticola,Scirpus deserticola
Scleria gaertneri,Scleria melaleuca
Microstachys bidentata,Sebastiania bidentata
Microstachys corniculata,Sebastiania corniculata
Gymnanthes glandulosa,Sebastiania glandulosa
Microstachys hispida,Sebastiania hispida
Sesamum indicum,Sesamum orientale
Sesbania herbacea,Sesbania exaltata
Pennisetum glaucum,Setaria glauca
Sida linifolia,Sida linearifolia
Brayopsis calycina,Sisymbrium calycinum
Rorippa mandonii,Sisymbrium mandonii
Mostacillastrum orbignyanum,Sisymbrium orbignyanum
Weberbauera spathulifolia,Sisymbrium orophilum
Weberbauera peruviana,Sisymbrium peruvianum
Polypsecadium rusbyi,Sisymbrium rusbyi
Weberbauera spathulifolia,Sisymbrium septaceum
Sisyrinchium palmifolium,Sisyrinchium macrocephalum
Solanum aloysiifolium,Solanum lorentzii
Spermacoce glabra,Spermacoceodes glabrum
Cypella mandonii,Sphenostigma mandonii
Lethia umbellata,Sphenostigma umbellatum
Sticherus pruinosus,Sticherus penniger
Nassella brachyphylla,Stipa brachyphylla
